,Unnamed: 0,zipcode,unleashed,barking,poop,violation,nameone,nametwo,namethree,namefour,namefive,dognumber,breedone,breedtwo,breedthree,breedfour,breedfive,colorone,colortwo,colorthree,colorfour,colorfive,nameonenum,nametwonum,namethreenum,namefournum,namefivenum,breedonenum,breedtwonum,breedthreenum,breedfournum,breedfivenum,coloronenum,colortwonum,colorthreenum,colorfournum,colorfivenum,Fnum,Mnum,Fnameone,Fnametwo,Fnamethree,Fbreedone,Fbreedtwo,Fbreedthree,Fcolorone,Fcolortwo,Fcolorthree,Mnameone,Mnametwo,Mnamethree,Mbreedone,Mbreedtwo,Mbreedthree,Mcolorone,Mcolortwo,Mcolorthree,Fnameonenum,Fnametwonum,Fnamethreenum,Fbreedonenum,Fbreedtwonum,Fbreedthreenum,Fcoloronenum,Fcolortwonum,Fcolorthreenum,Mnameonenum,Mnametwonum,Mnamethreenum,Mbreedonenum,Mbreedtwonum,Mbreedthreenum,Mcoloronenum,Mcolortwonum,Mcolorthreenum,Fneuterednum,Mneuterednum,Fvaccinatednum,Mvaccinatednum,Fnamefour,Fnamefournum,Fnamefive,Fnamefivenum,Fbreedfour,Fbreedfournum,Fbreedfive,Fbreedfivenum,Fcolorfour,Fcolorfournum,Fcolorfive,Fcolorfivenum,Mnamefour,Mnamefournum,Mnamefive,Mnamefivenum,Mbreedfour,Mbreedfournum,Mbreedfive,Mbreedfivenum,Mcolorfour,Mcolorfournum,Mcolorfive,Mcolorfivenum,Vaccinated,Neutered,COCO,MAX,BELLA,SHIH,CHIHUAHUA,YORKSHIRE,BROWN,WHITE,BLACK
178,178,11226,32.0,243.0,11.0,169.0,King,Lola,Charlie,Bella,Sky,311.0,Yorkshire Terrier,American Pit Bull Terrier Crossbreed,American Pit Bull Terrier,Shih Tzu,Labrador Retriever Crossbreed,Black,White,Brown,Tan,Blond,4.0,4.0,4.0,3.0,3.0,26.0,23.0,17.0,16.0,13.0,96.0,62.0,42.0,30.0,16.0,143.0,167.0,Lola,Bella,Sky,American Pit Bull Terrier Crossbreed,Yorkshire Terrier,Labrador Retriever,Black,White,Brown,King,Cody,Charlie,Yorkshire Terrier,Shih Tzu,American Pit Bull Terrier,Black,White,Brown,4.0,3.0,3.0,15.0,8.0,7.0,48.0,27.0,17.0,4.0,3.0,3.0,18.0,12.0,10.0,48.0,35.0,25.0,122.0,122.0,118.0,141.0,Lily,3.0,Mimi,3.0,American Pit Bull Terrier,7.0,Cocker Spaniel,5.0,Tan,15.0,Blond,7.0,Tobby,2.0,Bruce,2.0,American Pit Bull Terrier Crossbreed,8.0,Labrador Retriever Crossbreed,8.0,Tan,15.0,Gray,9.0,259.0,244.0,2,2,3,16,11,26,42,62,96
179,179,11228,18.0,151.0,4.0,95.0,Bella,Coco,Buddy,Chloe,Max,430.0,Shih Tzu,Maltese,Yorkshire Terrier,Beagle,Labrador Retriever,White,Black,Tan,Brown,Gray,9.0,8.0,6.0,6.0,5.0,43.0,35.0,27.0,16.0,16.0,117.0,111.0,46.0,42.0,24.0,201.0,229.0,Bella,Chloe,Penny,Shih Tzu,Maltese,Yorkshire Terrier,White,Black,Tan,Buddy,Max,Jack,Shih Tzu,Maltese,Yorkshire Terrier,White,Black,Tan,9.0,6.0,5.0,21.0,16.0,10.0,56.0,54.0,24.0,6.0,5.0,5.0,22.0,19.0,17.0,61.0,57.0,22.0,178.0,173.0,167.0,191.0,Lily,5.0,Coco,5.0,German Shepherd Crossbreed,9.0,Beagle,9.0,Brown,21.0,Gray,11.0,Ranger,4.0,Lucky,4.0,Cavalier King Charles Spaniel,9.0,Chihuahua,8.0,Brown,21.0,Gray,13.0,358.0,351.0,8,5,9,43,14,27,42,117,111
180,180,11229,50.0,445.0,5.0,142.0,Coco,Max,Charlie,Lucky,Jack,672.0,Shih Tzu,Yorkshire Terrier,Maltese,Chihuahua,Labrador Retriever,Black,White,Tan,Brown,Gray,9.0,8.0,8.0,7.0,7.0,73.0,43.0,38.0,33.0,29.0,202.0,161.0,85.0,80.0,23.0,301.0,371.0,Coco,Chloe,Lola,Shih Tzu,Yorkshire Terrier,Chihuahua,Black,White,Tan,Max,Jack,Charlie,Shih Tzu,Yorkshire Terrier,Maltese,Black,White,Brown,7.0,6.0,6.0,29.0,19.0,16.0,89.0,72.0,45.0,8.0,7.0,7.0,44.0,24.0,22.0,113.0,89.0,40.0,263.0,268.0,250.0,318.0,Bella,5.0,Lady,4.0,Labrador Retriever,16.0,Maltese,16.0,Brown,40.0,Gray,13.0,Lucky,6.0,Rocky,6.0,Chihuahua,17.0,Cocker Spaniel,17.0,Tan,40.0,Brindle,14.0,568.0,531.0,9,8,5,73,33,43,80,161,202
181,181,11230,35.0,258.0,4.0,130.0,Max,Bella,Roxie,Buddy,Baby,347.0,Yorkshire Terrier,Shih Tzu,Maltese,Chihuahua,Labrador Retriever Crossbreed,Black,White,Tan,Brown,Blond,6.0,5.0,5.0,4.0,4.0,30.0,25.0,20.0,18.0,16.0,92.0,87.0,37.0,36.0,17.0,176.0,171.0,Bella,Roxie,Baby,Yorkshire Terrier,Shih Tzu,Chihuahua,Black,White,Brown,Max,Buddy,Rocky,Yorkshire Terrier,Shih Tzu,Maltese,White,Black,Tan,5.0,5.0,4.0,15.0,13.0,10.0,49.0,34.0,20.0,6.0,4.0,4.0,15.0,12.0,12.0,53.0,43.0,17.0,148.0,131.0,150.0,143.0,Mia,3.0,Daisy,3.0,Maltese,8.0,Labrador Retriever Crossbreed,8.0,Tan,20.0,Brindle,10.0,Jake,3.0,Dexter,3.0,Chihuahua,8.0,Labrador Retriever Crossbreed,8.0,Brown,16.0,Blond,8.0,293.0,279.0,2,6,5,25,18,30,36,87,92
182,182,11231,36.0,227.0,5.0,35.0,Bella,Gizmo,Lola,Jake,Coco,608.0,Shih Tzu,Chihuahua,Labrador Retriever,American Pit Bull Terrier,Yorkshire Terrier,Black,White,Brown,Tan,Blond,10.0,8.0,8.0,6.0,6.0,33.0,28.0,25.0,22.0,20.0,181.0,118.0,77.0,73.0,26.0,277.0,331.0,Bella,Lola,Lucy,Labrador Retriever,Chihuahua,Shih Tzu,Black,White,Tan,Gizmo,Jake,Buddy,Shih Tzu,Chihuahua,Yorkshire Terrier,Black,White,Brown,10.0,8.0,5.0,16.0,14.0,13.0,89.0,50.0,34.0,8.0,6.0,5.0,20.0,14.0,13.0,92.0,68.0,44.0,242.0,276.0,252.0,307.0,Daisy,4.0,Luna,4.0,American Pit Bull Terrier,13.0,Mixed,13.0,Brown,33.0,Gray,13.0,Jack,5.0,Oliver,5.0,"Bull Dog, French",10.0,Pug,10.0,Tan,39.0,Blond,13.0,559.0,518.0,6,1,10,33,28,20,77,118,181
183,183,11232,40.0,142.0,1.0,48.0,Max,Jack,Rocky,Mia,Bella,177.0,Shih Tzu,Yorkshire Terrier,American Pit Bull Terrier,Maltese,Labrador Retriever,Black,White,Tan,Brown,Brindle,4.0,3.0,3.0,2.0,2.0,18.0,11.0,10.0,9.0,8.0,42.0,42.0,22.0,20.0,13.0,82.0,95.0,Mia,Bella,Daisy,Shih Tzu,American Pit Bull Terrier,Maltese,Black,White,Brown,Max,Rocky,Jack,Shih Tzu,Yorkshire Terrier,Chihuahua,White,Black,Tan,2.0,2.0,2.0,9.0,8.0,5.0,22.0,18.0,9.0,4.0,3.0,3.0,9.0,6.0,5.0,24.0,20.0,14.0,74.0,73.0,69.0,75.0,Lola,2.0,Coco,2.0,Yorkshire Terrier,5.0,Labrador Retriever Crossbreed,5.0,Brindle,8.0,Tan,8.0,King,2.0,Sammy,2.0,Labrador Retriever,4.0,Maltese,4.0,Brown,11.0,Fawn,5.0,144.0,147.0,2,4,2,18,7,11,20,42,42
184,184,11233,45.0,266.0,19.0,171.0,Princess,Bella,Max,Bailey,Coco,237.0,Yorkshire Terrier,American Pit Bull Terrier,Shih Tzu,Chihuahua,Maltese,Black,White,Tan,Brown,Gray,4.0,3.0,3.0,3.0,3.0,30.0,26.0,20.0,14.0,10.0,73.0,56.0,29.0,25.0,10.0,116.0,121.0,Princess,Bella,Coco,American Pit Bull Terrier,Yorkshire Terrier,Shih Tzu,Black,White,Tan,Max,Rocky,Prince,Yorkshire Terrier,American Pit Bull Terrier,Shih Tzu,Black,White,Tan,4.0,3.0,3.0,17.0,15.0,12.0,33.0,30.0,14.0,3.0,3.0,2.0,15.0,9.0,8.0,40.0,26.0,15.0,86.0,90.0,94.0,101.0,Zoe,2.0,Pinky,2.0,Chihuahua,7.0,Maltese,4.0,Brown,12.0,Brindle,5.0,King,2.0,Atticus,2.0,Chihuahua,7.0,Maltese,6.0,Brown,13.0,Gray,7.0,195.0,176.0,3,3,3,20,14,30,25,56,73
185,185,11234,62.0,415.0,25.0,207.0,Bella,Rocky,Lucky,Max,Charlie,794.0,Shih Tzu,Yorkshire Terrier,Labrador Retriever,Maltese,Chihuahua,Black,White,Brown,Tan,Blond,17.0,12.0,10.0,9.0,8.0,63.0,55.0,40.0,40.0,34.0,229.0,181.0,92.0,88.0,41.0,366.0,428.0,Bella,Lucy,Daisy,Labrador Retriever,Shih Tzu,Yorkshire Terrier,Black,White,Tan,Rocky,Lucky,Max,Shih Tzu,Yorkshire Terrier,Maltese,Black,White,Brown,17.0,7.0,6.0,24.0,22.0,22.0,100.0,87.0,44.0,12.0,9.0,8.0,41.0,33.0,21.0,129.0,94.0,54.0,317.0,323.0,303.0,357.0,Lola,6.0,Mia,5.0,Maltese,19.0,Chihuahua,17.0,Brown,38.0,Gray,18.0,Jack,7.0,Buddy,6.0,Chihuahua,17.0,Labrador Retriever,16.0,Tan,44.0,Blond,28.0,660.0,640.0,4,9,17,63,34,55,92,181,229
186,186,11235,98.0,324.0,4.0,162.0,Charlie,Rocky,Lucy,Chloe,Tobby,608.0,Yorkshire Terrier,Shih Tzu,Maltese,Chihuahua,Labrador Retriever,Black,White,Brown,Tan,Blond,12.0,9.0,7.0,7.0,6.0,51.0,49.0,33.0,32.0,24.0,176.0,146.0,70.0,63.0,24.0,275.0,332.0,Chloe,Lucy,Bella,Shih Tzu,Yorkshire Terrier,American Pit Bull Terrier,White,Black,Brown,Charlie,Rocky,Tobby,Yorkshire Terrier,Shih Tzu,Chihuahua,Black,White,Brown,7.0,7.0,5.0,21.0,20.0,16.0,71.0,67.0,33.0,12.0,9.0,6.0,31.0,27.0,19.0,109.0,75.0,37.0,206.0,208.0,236.0,292.0,Princess,5.0,Lulu,4.0,Maltese,14.0,Chihuahua,13.0,Tan,33.0,Blond,12.0,Max,6.0,Teddy,5.0,Maltese,19.0,Labrador Retriever,12.0,Tan,29.0,Gray,13.0,528.0,414.0,6,6,5,49,32,51,70,146,176
187,187,11236,39.0,182.0,7.0,113.0,Bella,Prince,Princess,Lucky,Oreo,315.0,Shih Tzu,Yorkshire Terrier,American Pit Bull Terrier,Chihuahua,Maltese,Black,White,Brown,Tan,Gray,6.0,6.0,6.0,6.0,5.0,36.0,35.0,28.0,21.0,18.0,92.0,73.0,50.0,34.0,11.0,128.0,187.0,Bella,Princess,Diamond,Shih Tzu,American Pit Bull Terrier,Yorkshire Terrier,Black,Brown,White,Prince,Lucky,Oreo,Yorkshire Terrier,Shih Tzu,American Pit Bull Terrier,Black,White,Brown,6.0,6.0,3.0,16.0,11.0,10.0,33.0,28.0,25.0,6.0,6.0,5.0,25.0,20.0,17.0,59.0,48.0,22.0,80.0,112.0,100.0,158.0,Tina,2.0,Mocca,2.0,Chihuahua,8.0,Maltese,6.0,Tan,16.0,Blue,4.0,Max,4.0,Buba,3.0,Chihuahua,13.0,Maltese,12.0,Tan,18.0,Gray,10.0,258.0,192.0,2,4,6,36,21,35,50,73,92
188,188,11237,22.0,171.0,5.0,99.0,Princess,Benji,Lily,Rocky,Coco,270.0,Chihuahua,Shih Tzu,Yorkshire Terrier,American Pit Bull Terrier,American Pit Bull Terrier Crossbreed,Black,White,Brown,Tan,Gray,4.0,4.0,3.0,3.0,3.0,25.0,24.0,20.0,17.0,12.0,76.0,63.0,35.0,18.0,13.0,131.0,139.0,Princess,Lily,Mia,Chihuahua,Shih Tzu,Yorkshire Terrier,Black,White,Brown,Benji,Rocky,Tobby,Shih Tzu,Yorkshire Terrier,Chihuahua,Black,White,Brown,4.0,3.0,2.0,16.0,13.0,10.0,38.0,29.0,16.0,4.0,3.0,2.0,11.0,10.0,9.0,38.0,34.0,19.0,97.0,86.0,109.0,121.0,Bella,2.0,Mabel,2.0,American Pit Bull Terrier,10.0,Pomeranian,6.0,Tan,10.0,Brindle,7.0,Chester,2.0,Jake,2.0,Maltese,7.0,American Pit Bull Terrier Crossbreed,7.0,Tan,8.0,Gray,7.0,230.0,183.0,3,1,2,24,25,20,35,63,76
189,189,11238,39.0,364.0,4.0,103.0,Lola,Charlie,Chloe,Max,Stella,610.0,Chihuahua,Shih Tzu,American Pit Bull Terrier Crossbreed,Labrador Retriever Crossbreed,American Pit Bull Terrier,Black,White,Tan,Brown,Gray,6.0,5.0,5.0,4.0,4.0,28.0,26.0,25.0,25.0,23.0,161.0,132.0,70.0,62.0,30.0,275.0,335.0,Lola,Chloe,Stella,American Pit Bull Terrier Crossbreed,American Pit Bull Terrier,Labrador Retriever Crossbreed,Black,White,Brown,Charlie,Max,Jack,Chihuahua,Shih Tzu,Labrador Retriever Crossbreed,Black,White,Tan,6.0,5.0,4.0,16.0,12.0,12.0,77.0,58.0,28.0,5.0,4.0,4.0,19.0,17.0,13.0,84.0,74.0,43.0,243.0,288.0,243.0,303.0,Daisy,4.0,Lily,4.0,Labrador Retriever,11.0,Chihuahua,9.0,Tan,27.0,Brindle,16.0,Leo,4.0,Ollie,3.0,Yorkshire Terrier,12.0,American Pit Bull Terrier,11.0,Brown,34.0,Blond,18.0,546.0,531.0,1,4,2,26,28,15,62,132,161
190,190,11239,1.0,3.0,0.0,1.0,Cookie,Princess,Cloe,Angel,Charlie,113.0,Yorkshire Terrier,Shih Tzu,Chihuahua,Maltese,Pomeranian,Black,White,Brown,Tan,Blond,3.0,3.0,3.0,3.0,3.0,31.0,21.0,9.0,7.0,7.0,31.0,31.0,11.0,7.0,6.0,58.0,55.0,Cloe,Princess,Bella,Yorkshire Terrier,Shih Tzu,Chihuahua,White,Black,Brown,Charlie,Teddy,Sammy,Yorkshire Terrier,Chihuahua,Shih Tzu,Black,White,Brown,3.0,3.0,2.0,18.0,15.0,3.0,19.0,16.0,4.0,2.0,2.0,2.0,13.0,6.0,6.0,15.0,12.0,7.0,35.0,29.0,47.0,49.0,Brooklyn,2.0,Cookie,2.0,Pomeranian,3.0,Maltese,3.0,Blond,4.0,Gray,3.0,Marty,1.0,Chestnut,1.0,Maltese,4.0,Pomeranian,4.0,Tan,5.0,Fawn,3.0,96.0,64.0,2,1,2,21,9,31,11,31,31
191,191,11251,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
192,192,11354,27.0,148.0,3.0,57.0,Lucky,Princess,Buddy,Tobby,Daisy,278.0,Yorkshire Terrier,Maltese,Shih Tzu,Pomeranian,German Shepherd Dog,White,Black,Brown,Tan,Gray,7.0,5.0,3.0,3.0,3.0,28.0,27.0,22.0,15.0,13.0,72.0,66.0,36.0,23.0,15.0,132.0,146.0,Princess,Daisy,Mia,Yorkshire Terrier,Maltese,Shih Tzu,Black,White,Brown,Lucky,Buddy,Happy,Shih Tzu,Maltese,Yorkshire Terrier,White,Black,Brown,5.0,3.0,2.0,16.0,14.0,7.0,30.0,29.0,15.0,7.0,3.0,2.0,15.0,13.0,12.0,43.0,36.0,21.0,93.0,92.0,100.0,99.0,Poppy,2.0,Sofie,2.0,American Pit Bull Terrier,7.0,Golden Retriever,5.0,Tan,14.0,Gray,9.0,Prince,2.0,Tobby,2.0,Pomeranian,11.0,German Shepherd Dog,9.0,Tan,9.0,Blond,7.0,199.0,185.0,2,1,1,22,10,28,36,72,66
193,193,11355,30.0,240.0,5.0,70.0,Lucky,Rocky,Pepper,Tommy,Baby,362.0,Maltese,Shih Tzu,Chihuahua,Golden Retriever,German Shepherd Dog,White,Black,Tan,Brown,Red,6.0,5.0,4.0,3.0,3.0,32.0,25.0,16.0,14.0,14.0,98.0,89.0,37.0,27.0,18.0,135.0,227.0,Coco,Bridget,Bella,Chihuahua,Shih Tzu,Maltese,White,Black,Tan,Lucky,Rocky,Tommy,Maltese,Shih Tzu,German Shepherd Dog,White,Black,Tan,3.0,2.0,2.0,13.0,10.0,8.0,34.0,33.0,17.0,4.0,4.0,3.0,24.0,15.0,13.0,64.0,56.0,20.0,87.0,128.0,104.0,157.0,Pudding,2.0,Pepper,2.0,"Bull Dog, French",5.0,"Poodle, Standard",5.0,Brown,11.0,Red,8.0,Charlie,3.0,Buddy,2.0,Siberian Husky,11.0,Golden Retriever,11.0,Brown,16.0,Gold,12.0,261.0,215.0,3,1,2,25,16,12,27,98,89
194,194,11356,37.0,181.0,7.0,70.0,Bella,Rocky,Buddy,Max,Cookie,192.0,Maltese,German Shepherd Dog,Labrador Retriever,Shih Tzu,Chihuahua,Black,White,Tan,Brown,Blond,5.0,4.0,3.0,3.0,2.0,17.0,12.0,11.0,10.0,8.0,60.0,43.0,30.0,20.0,8.0,83.0,109.0,Bella,Buttons,Cookie,Labrador Retriever,Chihuahua,Siberian Husky,Black,White,Tan,Rocky,Buddy,Max,Maltese,German Shepherd Dog,Shih Tzu,Black,White,Tan,5.0,2.0,2.0,5.0,4.0,4.0,28.0,18.0,11.0,4.0,3.0,3.0,13.0,9.0,7.0,32.0,25.0,19.0,65.0,78.0,66.0,90.0,Daisy,2.0,Jesse,2.0,Maltese,4.0,Pomeranian,4.0,Brown,9.0,Blond,4.0,Spike,2.0,Puccini,1.0,Labrador Retriever,6.0,Cocker Spaniel,5.0,Brown,11.0,Gray,4.0,156.0,143.0,2,3,5,10,8,6,20,43,60
195,195,11357,40.0,163.0,4.0,77.0,Max,Daisy,Coco,Bailey,Mollie,507.0,Maltese,Shih Tzu,Labrador Retriever,Yorkshire Terrier,Chihuahua,Black,White,Tan,Brown,Blond,10.0,9.0,9.0,7.0,7.0,46.0,34.0,25.0,24.0,18.0,147.0,134.0,54.0,46.0,19.0,235.0,272.0,Daisy,Mollie,Lily,Maltese,Labrador Retriever,Shih Tzu,Black,White,Brown,Max,Rocky,Jack,Maltese,Shih Tzu,Yorkshire Terrier,Black,White,Tan,9.0,7.0,6.0,20.0,18.0,17.0,64.0,60.0,28.0,9.0,7.0,5.0,26.0,17.0,15.0,83.0,74.0,31.0,208.0,200.0,200.0,220.0,Coco,5.0,Gigi,5.0,Cocker Spaniel,10.0,Yorkshire Terrier,9.0,Tan,23.0,Blond,12.0,Cody,4.0,Coco,4.0,Chihuahua,12.0,German Shepherd Dog,12.0,Brown,18.0,Cream,9.0,420.0,408.0,9,10,4,34,18,24,46,134,147
196,196,11358,35.0,278.0,3.0,62.0,Max,Coco,Lucky,Casey,Cody,410.0,Shih Tzu,Maltese,Labrador Retriever,Yorkshire Terrier,Chihuahua,White,Black,Brown,Tan,Blond,9.0,7.0,7.0,6.0,5.0,27.0,26.0,22.0,21.0,19.0,112.0,98.0,48.0,42.0,20.0,184.0,225.0,Coco,Roxie,Bella,Maltese,Labrador Retriever,Shih Tzu,White,Black,Tan,Max,Lucky,Buddy,Shih Tzu,Yorkshire Terrier,German Shepherd Dog,Black,White,Brown,5.0,4.0,3.0,16.0,12.0,10.0,54.0,37.0,21.0,9.0,5.0,4.0,16.0,12.0,11.0,61.0,57.0,31.0,148.0,186.0,145.0,191.0,Casey,3.0,Maya,3.0,Chihuahua,9.0,Yorkshire Terrier,9.0,Brown,17.0,Blond,10.0,Rocky,4.0,Cody,4.0,Chihuahua,10.0,Maltese,10.0,Tan,21.0,Blond,10.0,336.0,334.0,7,9,3,27,19,21,48,112,98
197,197,11359,0.0,0.0,0.0,0.0,,,,,,1.0,Yorkshire Terrier,,,,,Blue Merle,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,Yorkshire Terrier,,,Blue Merle,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
198,198,11360,24.0,56.0,2.0,21.0,Bella,Lily,Ruby,Gracey,Casey,195.0,Shih Tzu,Yorkshire Terrier,Maltese,Cocker Spaniel,Chihuahua,White,Black,Brown,Blond,Cream,4.0,4.0,4.0,3.0,2.0,17.0,15.0,13.0,11.0,10.0,54.0,50.0,20.0,14.0,11.0,96.0,99.0,Bella,Ruby,Lily,Cocker Spaniel,Yorkshire Terrier,Chihuahua,Black,White,Brown,Cody,Jake,Tucker,Shih Tzu,Yorkshire Terrier,Maltese,White,Black,Brown,4.0,4.0,4.0,8.0,8.0,7.0,29.0,25.0,10.0,2.0,2.0,2.0,10.0,7.0,6.0,29.0,21.0,10.0,88.0,78.0,78.0,78.0,Gracey,3.0,Sofie,2.0,Maltese,7.0,Shih Tzu,7.0,Cream,6.0,Blond,5.0,Leo,2.0,Biscuit,2.0,Labrador Retriever,4.0,Havanese,4.0,Blond,9.0,Tan,6.0,156.0,166.0,2,0,4,17,10,15,20,54,50
199,199,11361,45.0,203.0,1.0,66.0,Max,Coco,Buddy,Lucky,Bella,378.0,Maltese,Yorkshire Terrier,Chihuahua,Labrador Retriever,Cocker Spaniel,Black,White,Tan,Brown,Blond,10.0,8.0,6.0,5.0,4.0,28.0,27.0,22.0,22.0,18.0,101.0,85.0,48.0,38.0,16.0,173.0,205.0,Coco,Bella,Cookie,Maltese,Chihuahua,Yorkshire Terrier,Black,White,Brown,Max,Buddy,Lucky,Labrador Retriever,Yorkshire Terrier,Cocker Spaniel,Black,White,Tan,6.0,4.0,4.0,15.0,14.0,12.0,48.0,40.0,18.0,10.0,6.0,5.0,16.0,15.0,13.0,53.0,45.0,30.0,146.0,170.0,147.0,163.0,Lady,3.0,Daisy,3.0,"Schnauzer, Miniature",6.0,Labrador Retriever,6.0,Tan,18.0,Blond,7.0,Rocky,3.0,Charlie,3.0,Maltese,13.0,Chihuahua,8.0,Brown,20.0,Blond,9.0,310.0,316.0,8,10,4,13,22,27,38,85,101
200,200,11362,20.0,45.0,2.0,28.0,Rocky,Bella,Daisy,Coco,Oreo,149.0,Maltese,Shih Tzu,Yorkshire Terrier,German Shepherd Dog,Chihuahua,White,Black,Brown,Tan,Blond,5.0,3.0,3.0,3.0,2.0,20.0,12.0,12.0,7.0,4.0,47.0,42.0,18.0,11.0,9.0,69.0,80.0,Bella,Daisy,Summer,Maltese,Shih Tzu,Labrador Retriever,White,Black,Brown,Rocky,Coco,Oreo,Maltese,Yorkshire Terrier,Shih Tzu,Black,White,Brown,3.0,3.0,2.0,11.0,5.0,3.0,26.0,16.0,8.0,5.0,3.0,2.0,9.0,9.0,7.0,26.0,21.0,10.0,61.0,66.0,61.0,69.0,Maggie,2.0,Princess,2.0,Yorkshire Terrier,3.0,Boxer,3.0,Blond,5.0,Tan,5.0,Enzo,1.0,Rex,1.0,German Shepherd Dog,5.0,Chihuahua,4.0,Tan,6.0,Blond,4.0,130.0,127.0,3,0,3,12,4,12,18,47,42
201,201,11363,7.0,34.0,1.0,17.0,Coco,Max,Sandy,Nigel,Chloe,94.0,Labrador Retriever,Maltese,Cavalier King Charles Spaniel,Mixed,Yorkshire Terrier,Black,White,Brown,Tan,Blond,3.0,2.0,2.0,2.0,2.0,8.0,7.0,5.0,4.0,4.0,28.0,22.0,13.0,9.0,6.0,43.0,51.0,Coco,Chloe,Sandy,Labrador Retriever,Mixed,Cavalier King Charles Spaniel,White,Black,Brown,Nigel,Max,Dylan,Labrador Retriever,Maltese,Chihuahua,Black,White,Brown,2.0,2.0,2.0,4.0,3.0,3.0,12.0,11.0,6.0,2.0,2.0,1.0,4.0,4.0,2.0,17.0,10.0,7.0,42.0,44.0,41.0,45.0,Foxie,1.0,Zhu,1.0,Maltese,3.0,Labrador Retriever Crossbreed,3.0,Blond,4.0,Tan,4.0,Rocky,1.0,Fester,1.0,Cocker Spaniel,2.0,Cavalier King Charles Spaniel,2.0,Tan,5.0,Rust,3.0,86.0,86.0,3,2,0,1,3,4,13,22,28
202,202,11364,25.0,200.0,1.0,39.0,Lucky,Bella,Coco,Bailey,Rocky,356.0,Shih Tzu,Maltese,Yorkshire Terrier,Labrador Retriever Crossbreed,"Poodle, Miniature",White,Black,Brown,Tan,Blond,14.0,7.0,7.0,6.0,6.0,36.0,32.0,16.0,15.0,14.0,115.0,101.0,36.0,27.0,16.0,159.0,197.0,Bella,Coco,Bailey,Shih Tzu,Maltese,Labrador Retriever,White,Black,Tan,Lucky,Rocky,Teddy,Maltese,Shih Tzu,Yorkshire Terrier,White,Black,Brown,7.0,5.0,4.0,18.0,12.0,10.0,55.0,48.0,15.0,11.0,6.0,5.0,20.0,18.0,13.0,60.0,53.0,22.0,143.0,154.0,137.0,166.0,Lady,3.0,Sofie,3.0,Mixed,10.0,"Poodle, Miniature",7.0,Brown,14.0,Blond,4.0,Max,4.0,Buddy,3.0,Labrador Retriever Crossbreed,8.0,Chihuahua,7.0,Blond,12.0,Tan,12.0,303.0,297.0,7,4,7,36,7,16,36,115,101
203,203,11365,49.0,162.0,4.0,49.0,Max,Coco,Bella,Daisy,Sandy,348.0,Maltese,Yorkshire Terrier,Shih Tzu,Chihuahua,Labrador Retriever,White,Black,Tan,Brown,Blond,15.0,9.0,4.0,4.0,4.0,37.0,25.0,21.0,16.0,14.0,106.0,87.0,44.0,27.0,14.0,152.0,196.0,Coco,Bella,Daisy,Maltese,Shih Tzu,Yorkshire Terrier,White,Black,Tan,Max,Sam,Cody,Yorkshire Terrier,Maltese,Chihuahua,White,Black,Tan,6.0,4.0,4.0,22.0,13.0,8.0,53.0,36.0,22.0,15.0,3.0,3.0,17.0,15.0,12.0,53.0,51.0,22.0,133.0,144.0,124.0,160.0,Sandy,4.0,Luna,3.0,German Shepherd Dog,6.0,American Pit Bull Terrier,6.0,Brown,10.0,Blond,8.0,Jack,3.0,Coco,3.0,Labrador Retriever,11.0,"Schnauzer, Miniature",8.0,Brown,17.0,Gold,7.0,284.0,277.0,9,15,4,21,16,25,27,106,87
